account_id,feature_name,times_used,first_used_date,last_used_date
ACC-103426,in_app_chat_support,43,2025-04-18,08/28/2025
ACC-103426,sandbox_environment,15,2024-11-09,2025-03-16
ACC-100633,api_access,27,2024-06-21,21/10/2024
ACC-100633,team_permissions,4,02/21/2025,2025-10-20
ACC-100633,advanced_analytics,88,21-Sep-2025,03/28/2026
ACC-100633,bulk_import,20,22/01/2024,12-Nov-2025
ACC-100633,sandbox_environment,28,06/10/2025,2026/02/13
ACC-103418,integrations_salesforce,113,05/29/2025,2026-05-08
ACC-103418,team_permissions,11,14-Apr-2026,14-May-2026
ACC-103418,billing_portal,70,2026-06-01,2026-06-01
ACC-103418,advanced_analytics,50,2024-12-27,04/01/2026
ACC-100498,api_access,44,2025-09-16,2026-05-20
ACC-100498,sso_login,25,06/11/2025,15/03/2026
ACC-100498,workflow_automation,32,2026-01-05,2026-05-01
ACC-100498,audit_logs,508,04/12/2025,2026-03-29
ACC-100498,billing_portal,35,31-Dec-2025,01/20/2026
ACC-100498,in_app_chat_support,14,2025-07-31,2026-05-17
ACC-100498,custom_branding,26,03/03/2025,05/28/2026
ACC-100937,dashboard,57,2024-03-28,14/06/2025
ACC-100937,api_access,3,12/06/2024,2025-01-28
ACC-100937,integrations_salesforce,12,2023-10-27,2024-12-03
ACC-100937,team_permissions,262,19/06/2024,2024-09-06
ACC-100937,sso_login,12,2024-10-15,2024-10-27
ACC-100937,workflow_automation,7,01/07/2025,05/29/2025
ACC-100937,data_export,121,20/09/2023,10/12/2023
ACC-100937,mobile_app,10,2024/08/24,2025/03/30
ACC-100937,audit_logs,15,2024-04-15,2024-09-19
ACC-100937,webhooks,20,2024-01-08,2024-07-20
ACC-100937,billing_portal,42,2025/02/11,2025-02-20
ACC-100937,in_app_chat_support,250,2025-01-05,2025-02-20
ACC-100937,advanced_analytics,44,2023-12-02,10/06/2024
ACC-100937,custom_branding,112,2024-04-11,02-Aug-2024
ACC-100415,integrations_slack,41,12-Aug-2025,25-Nov-2025
ACC-100415,custom_reports,17,2025-08-10,2026-04-25
ACC-100415,team_permissions,3,2026-03-17,2026-03-22
ACC-100415,data_export,53,2026-04-19,05/11/2026
ACC-100415,audit_logs,40,2025-01-21,2025-07-11
ACC-100415,billing_portal,25,2025-08-26,18-Mar-2026
ACC-100415,in_app_chat_support,67,2025-07-18,2026-01-22
ACC-100415,advanced_analytics,29,2026-02-06,2026-03-08
ACC-100415,sandbox_environment,132,03/03/2025,01/30/2026
ACC-105840,custom_reports,63,29/04/2026,2026-05-20
ACC-105840,mobile_app,33,2024/12/19,2026-04-28
ACC-105840,webhooks,45,2026-04-04,05/15/2026
ACC-105840,billing_portal,24,2026-03-28,2026-04-29
ACC-105840,in_app_chat_support,36,2025-06-10,01/05/2026
ACC-105840,advanced_analytics,15,2025-05-09,19/01/2026
ACC-105840,sandbox_environment,1,14-Nov-2025,2026-02-15
ACC-103375,integrations_salesforce,58,2025-01-22,2025-02-26
ACC-103375,billing_portal,2,2024-02-28,06/20/2024
ACC-103375,advanced_analytics,2,07/22/2024,01/10/2024
ACC-103375,custom_branding,1,2024/05/02,2025-02-19
ACC-103375,sandbox_environment,57,07/06/2025,
ACC-104301,integrations_salesforce,41,2025-10-21,2026/03/25
ACC-104301,custom_reports,12,2025-06-25,05/29/2026
ACC-104301,workflow_automation,2,21/03/2026,2026-04-14
ACC-104301,mobile_app,5,2025-08-06,04/30/2026
ACC-104301,audit_logs,4,2025-10-21,2026-04-13
ACC-104301,billing_portal,79,2025-06-18,03/13/2026
ACC-104301,in_app_chat_support,8,2025-07-01,2026-05-17
ACC-104301,sandbox_environment,61,04/09/2025,03/07/2026
ACC-103970,dashboard,66,23/01/2025,2025-02-24
ACC-103970,integrations_slack,26,2026-05-10,2026-05-28
ACC-103970,integrations_salesforce,34,25/11/2024,25/11/2024
ACC-103970,custom_reports,66,02/04/2026,2026-04-06
ACC-103970,data_export,8,2026-05-22,2026-05-29
ACC-103970,in_app_chat_support,16,28/03/2025,06-Jan-2026
ACC-103970,sandbox_environment,91,2025-06-11,2025-08-19
ACC-102698,integrations_slack,27,30/10/2025,2025-12-17
ACC-102698,data_export,9,2025-06-19,2025-12-13
ACC-102698,audit_logs,15,05-Mar-2026,2026/05/27
ACC-102698,webhooks,13,2025-07-17,2025-10-08
ACC-102698,in_app_chat_support,36,02/19/2025,05/06/2025
ACC-100757,dashboard,80,2024-12-12,02/24/2025
ACC-100757,api_access,9,05/04/2025,2025-08-21
ACC-100757,custom_reports,8,01/16/2024,2024-02-01
ACC-100757,team_permissions,9,02/19/2025,01/01/2026
ACC-100757,data_export,60,2024-11-29,04/05/2025
ACC-100757,mobile_app,53,2025-04-30,2025-08-03
ACC-100757,audit_logs,32,2025-05-25,2025-10-01
ACC-100757,webhooks,14,2024-10-15,02/09/2025
ACC-100757,billing_portal,24,09-Apr-2025,2025-07-26
ACC-100757,bulk_import,24,2026-05-16,2026-05-20
ACC-100757,custom_branding,8,25/08/2025,27-Feb-2026
ACC-100757,sandbox_environment,14,26/03/2024,2026-01-24
ACC-101817,custom_reports,8,2024-10-31,08-Dec-2024
ACC-101817,sso_login,11,2024-05-21,01/02/2025
ACC-101817,data_export,2,2024-04-01,2024-04-26
ACC-101817,bulk_import,6,25-Dec-2024,2025-04-10
ACC-101817,custom_branding,28,2024-12-26,27-Mar-2025
ACC-101817,sandbox_environment,13,2025/01/12,2025-04-22
ACC-105072,dashboard,87,2025-06-22,03-Dec-2025
ACC-105072,integrations_slack,40,2025-11-16,2026-05-16
ACC-105072,integrations_salesforce,18,2026-05-22,2026-05-29
ACC-105072,team_permissions,8,2025-08-27,06/09/2025
ACC-105072,workflow_automation,17,11-Jul-2025,
ACC-105072,data_export,9,18/08/2025,01/04/2026
ACC-105072,mobile_app,47,12-Sep-2025,05/02/2026
ACC-105072,advanced_analytics,27,2026-02-22,03/06/2026
ACC-101041,dashboard,43,2026/01/24,2026-01-25
ACC-101041,integrations_slack,4,27-Apr-2025,2025-09-20
ACC-101041,integrations_salesforce,144,14-Nov-2025,2026-01-21
ACC-101041,custom_reports,23,2025-12-10,16/02/2026
ACC-101041,audit_logs,58,01/03/2026,03/20/2026
ACC-101041,webhooks,58,14-Apr-2026,2026-05-19
ACC-101041,bulk_import,11,2026-01-13,10-Apr-2026
ACC-102271,sso_login,16,2025/07/26,2025-07-30
ACC-102271,mobile_app,11,07/20/2025,2025-07-21
ACC-103043,team_permissions,17,2025-09-10,09/11/2025
ACC-103043,workflow_automation,109,2023-01-27,2023-03-12
ACC-103043,audit_logs,18,2023-12-30,25-Nov-2024
ACC-103043,custom_branding,30,2023-03-30,08/01/2024
ACC-104294,custom_reports,7,2026-04-26,27-May-2026
ACC-104294,webhooks,16,2025-03-19,2026-01-20
ACC-104294,advanced_analytics,26,30-Aug-2025,2026-03-10
ACC-104294,bulk_import,9,27-May-2025,23-Nov-2025
ACC-105750,workflow_automation,116,04/08/2025,2025-10-12
ACC-105750,webhooks,9,26/09/2025,27-May-2026
ACC-105750,billing_portal,40,2024-05-12,27-Dec-2024
ACC-105750,advanced_analytics,53,27/07/2024,2026-04-27
ACC-105750,bulk_import,30,24/06/2025,01/26/2026
ACC-100596,dashboard,381,2026-05-25,06/01/2026
ACC-100596,integrations_slack,28,2025/06/03,
ACC-100596,integrations_salesforce,122,04/07/2026,2026-05-22
ACC-100596,custom_reports,265,05/09/2025,14/07/2025
ACC-100596,team_permissions,9,2026-03-16,2026-03-24
ACC-100596,mobile_app,3,2024-10-29,04/27/2025
ACC-100596,audit_logs,3,2026-01-04,05/31/2026
ACC-100596,billing_portal,45,19/09/2024,04/09/2025
ACC-100596,in_app_chat_support,28,2025-02-24,2025-07-30
ACC-105903,integrations_salesforce,57,2023-08-06,2023-10-21
ACC-105903,custom_reports,25,2022-10-07,2023-12-16
ACC-105903,sso_login,156,2022-11-27,2024-04-07
ACC-105903,data_export,7,05/02/2024,02/03/2024
ACC-105903,mobile_app,23,05/07/2024,05/29/2024
ACC-105903,advanced_analytics,7,2023-10-14,2023-12-25
ACC-105903,bulk_import,43,2024-04-03,2024-04-13
ACC-105903,custom_branding,20,2023-08-19,15/10/2023
ACC-104937,team_permissions,69,07/09/2024,2024-10-21
ACC-104937,mobile_app,16,2022-03-16,2025-01-17
ACC-104937,billing_portal,6,2022-06-26,2025-02-09
ACC-104937,custom_branding,83,03/06/2023,2024-02-19
ACC-104412,dashboard,22,2023-08-24,2024-07-07
ACC-104412,sso_login,33,2022/08/02,13-Jul-2024
ACC-104412,mobile_app,159,2022-04-12,13-Jun-2023
ACC-104412,advanced_analytics,13,2022-09-19,08/22/2024
ACC-104412,bulk_import,13,2023-11-16,2024-12-14
ACC-101068,custom_reports,9,2025-10-24,22-Feb-2026
ACC-101068,team_permissions,49,2025-09-23,2025-10-13
ACC-101068,data_export,20,04/02/2026,2026-03-13
ACC-101068,mobile_app,15,2025-11-12,2025-12-28
ACC-101068,billing_portal,27,2025-09-08,2026-04-22
ACC-101068,in_app_chat_support,75,28-Jan-2026,2026-03-14
ACC-101068,sandbox_environment,47,22-Oct-2025,2025-11-24
ACC-101647,dashboard,138,14-May-2025,2025-09-20
ACC-101647,integrations_slack,41,04/03/2026,2026-04-06
ACC-101647,integrations_salesforce,24,2025-08-22,30-Sep-2025
ACC-101647,custom_reports,54,02/02/2026,2026-02-07
ACC-101647,workflow_automation,35,2025-06-08,2026-05-03
ACC-101647,data_export,21,2025-09-11,11/28/2025
ACC-101647,mobile_app,61,2026-03-21,22/04/2026
ACC-101647,audit_logs,20,2025-09-22,05/12/2025
ACC-101647,webhooks,4,2025-10-29,2026-02-11
ACC-101647,bulk_import,6,2025-08-10,2025-10-30
ACC-103121,team_permissions,3,2026-02-14,2026-05-15
ACC-103121,audit_logs,86,2024-08-21,12/13/2024
ACC-103121,billing_portal,28,01/03/2025,04/02/2026
ACC-103121,in_app_chat_support,16,2026-05-01,17-May-2026
ACC-103121,advanced_analytics,27,2024-06-20,06/10/2025
ACC-103121,bulk_import,12,10/03/2024,2025-12-08
ACC-103121,custom_branding,19,2024-03-23,28/04/2024
ACC-103121,sandbox_environment,97,2023/12/23,2026-02-10
ACC-104233,integrations_slack,26,2025-07-22,16-Oct-2025
ACC-104233,integrations_salesforce,202,06/06/2024,2025-09-26
ACC-104233,custom_reports,99,11/11/2022,2024-08-27
ACC-104233,mobile_app,33,2025-12-10,2026-03-04
ACC-104233,audit_logs,30,13-Nov-2025,2026-02-07
ACC-104233,webhooks,44,07/27/2023,2023-11-09
ACC-104233,advanced_analytics,19,2024-06-08,2026-02-11
ACC-103034,integrations_slack,1,2026-01-22,2026-02-28
ACC-103034,integrations_salesforce,68,2026-03-03,20-Mar-2026
ACC-103034,custom_reports,23,02/11/2026,13-Mar-2026
ACC-103034,workflow_automation,16,11/27/2025,22-Jan-2026
ACC-103034,data_export,46,09/01/2026,2026-03-17
ACC-103034,mobile_app,33,03/11/2026,03/12/2026
ACC-103034,webhooks,5,2025-11-28,2025-12-13
ACC-103320,dashboard,90,2026-03-04,2026-05-20
ACC-103320,integrations_slack,8,2025-01-22,2025-04-12
ACC-103320,integrations_salesforce,67,2023-09-05,12/15/2023
ACC-103320,custom_reports,14,12/03/2023,2025-06-06
ACC-103320,webhooks,63,2026-01-01,2026-04-27
ACC-103320,advanced_analytics,62,2026-01-28,2026-04-08
ACC-100652,dashboard,16,01/12/2025,2026-05-28
ACC-100652,custom_reports,18,2025-02-08,30/11/2025
ACC-100652,sso_login,53,2024-09-22,04/12/2026
ACC-100652,data_export,58,2025-08-31,2025-09-27
ACC-104828,dashboard,114,09/14/2025,2026-01-23
ACC-104828,team_permissions,56,2023-08-11,13-Apr-2025
ACC-104828,mobile_app,430,09/18/2022,2024-03-14
ACC-104828,webhooks,38,2022-07-12,2025-08-08
ACC-104828,billing_portal,37,2024-03-10,2026-03-17
ACC-101700,integrations_salesforce,296,2025-08-07,21/09/2025
ACC-101700,custom_reports,42,12-Mar-2026,2026-05-16
ACC-101700,workflow_automation,4,2025-02-01,25/08/2025
ACC-101700,data_export,26,2025-08-10,2026-03-09
ACC-101700,webhooks,98,2025-10-02,2025-10-14
ACC-101700,billing_portal,74,26/04/2025,20/07/2025
ACC-101700,bulk_import,48,23/05/2026,
ACC-101700,sandbox_environment,23,04/05/2025,02/07/2026
ACC-104689,api_access,47,2022-09-30,2022-11-25
ACC-104689,mobile_app,20,03-Nov-2022,12/02/2022
ACC-104689,audit_logs,69,2022-10-10,12-Oct-2022
ACC-104689,in_app_chat_support,51,12/26/2022,01/26/2023
ACC-104878,dashboard,54,2025-03-21,19-Jan-2026
ACC-104878,mobile_app,63,06/01/2023,2024-11-25
ACC-104878,in_app_chat_support,9,2024-01-24,03/30/2024
ACC-102691,dashboard,25,2026-04-21,2026-05-11
ACC-102691,api_access,62,06/21/2022,2026-03-20
ACC-102691,integrations_slack,27,12/12/2022,2025-05-20
ACC-102691,integrations_salesforce,9,2022-09-21,11/12/2023
ACC-102691,custom_reports,20,2022-11-04,2024-09-18
ACC-102691,team_permissions,32,2024-12-02,2026-01-29
ACC-102691,workflow_automation,6,2025-05-19,03/21/2026
ACC-102691,audit_logs,85,04/12/2025,2026-02-10
ACC-102691,sandbox_environment,3,22/02/2025,2026-05-30
ACC-105820,integrations_slack,5,07-Nov-2022,16/08/2024
ACC-105820,sso_login,18,2024-09-29,2025-03-28
ACC-105820,mobile_app,72,2024-04-09,09-Jan-2025
ACC-105820,advanced_analytics,12,2025/03/25,2025-03-29
ACC-102721,integrations_slack,22,2023-05-06,2023-05-14
ACC-102721,sso_login,20,2023-04-18,
ACC-102721,mobile_app,21,2023-10-16,11/08/2023
ACC-102721,in_app_chat_support,41,2023-01-02,2023-03-18
ACC-102721,advanced_analytics,26,2022/10/29,2023-02-20
ACC-102721,sandbox_environment,30,2023-09-29,2023-10-10
ACC-102706,dashboard,1,07/02/2026,
ACC-102706,api_access,2,15-Oct-2025,2026-05-14
ACC-102706,integrations_salesforce,57,10/16/2025,2025-12-05
ACC-102706,custom_reports,93,04/09/2026,2026-04-18
ACC-102706,team_permissions,79,2025-12-15,09-Mar-2026
ACC-102706,data_export,20,2025-11-01,01/05/2026
ACC-102706,mobile_app,27,2026-01-10,01/26/2026
ACC-102706,webhooks,122,2025-12-08,2026-03-16
ACC-102706,billing_portal,42,05/11/2025,18-Mar-2026
ACC-102706,in_app_chat_support,42,04/02/2026,2026-04-03
ACC-102706,bulk_import,24,2025-11-14,03/23/2026
ACC-104925,team_permissions,36,2025-02-24,2025-04-30
ACC-104925,data_export,6,05/01/2025,29/01/2026
ACC-104925,audit_logs,24,2023-07-28,04/06/2025
ACC-104925,billing_portal,12,2025/01/05,02/14/2025
ACC-104925,in_app_chat_support,22,14/05/2026,2026-05-24
ACC-104925,bulk_import,5,24/03/2025,10/09/2025
ACC-104925,sandbox_environment,39,2024-05-06,2024-08-07
ACC-102457,dashboard,22,2025-03-06,2025/05/24
ACC-102457,api_access,19,21-Jan-2025,2025-01-30
ACC-102457,integrations_salesforce,36,03/14/2024,2025-05-19
ACC-102457,custom_reports,46,2026-04-27,2026-04-28
ACC-102457,sso_login,80,2024-09-15,09/17/2024
ACC-102457,data_export,46,02/27/2024,01/02/2026
ACC-102457,webhooks,20,2025-01-15,2025-08-30
ACC-102457,in_app_chat_support,149,2025-05-06,23-Jun-2025
ACC-100075,dashboard,10,22/01/2024,02/09/2024
ACC-100075,api_access,55,2024-01-09,2024-02-01
ACC-100075,integrations_slack,65,2023-11-25,2024-01-07
ACC-100075,integrations_salesforce,73,2023-11-21,2024-01-19
ACC-100075,team_permissions,25,12/28/2023,2024-01-12
ACC-100075,mobile_app,23,2023-11-22,30-Nov-2023
ACC-100075,webhooks,40,2024-01-22,01/28/2024
ACC-100075,in_app_chat_support,7,2023-12-04,2024-01-28
ACC-100075,advanced_analytics,9,2024-01-27,02/01/2024
ACC-100075,bulk_import,57,2023-10-24,2024-02-09
ACC-101245,api_access,8,2026-04-22,2026-05-20
ACC-101245,integrations_slack,68,2024-07-07,2025-08-15
ACC-101245,sso_login,4,2024-05-23,2024-07-20
ACC-101245,data_export,3,11/05/2024,13-Feb-2026
ACC-101245,audit_logs,26,23/01/2025,27/03/2025
ACC-101245,billing_portal,15,2026-05-25,2026-05-29
ACC-101245,in_app_chat_support,163,10/12/2024,19-May-2025
ACC-101245,sandbox_environment,120,07/09/2024,2025-07-10
ACC-103705,dashboard,23,04/24/2026,04/25/2026
ACC-103705,advanced_analytics,30,2025-03-26,2026-03-04
ACC-103012,workflow_automation,129,06/19/2024,2024-10-25
ACC-103012,custom_branding,67,2024-11-19,13/02/2025
ACC-103012,sandbox_environment,42,09/10/2024,2025-04-01
ACC-105125,dashboard,57,2026-02-01,07/03/2026
ACC-105125,api_access,55,2025-10-03,2026-02-04
ACC-105125,integrations_slack,13,2026-04-02,04/26/2026
ACC-105125,sso_login,20,14-Apr-2026,2026-04-24
ACC-105125,workflow_automation,36,2025-12-02,11/03/2026
ACC-105125,mobile_app,10,25-Mar-2025,2026-04-12
ACC-105125,audit_logs,22,03/21/2025,2025-06-24
ACC-105125,bulk_import,11,08-Apr-2026,05/16/2026
ACC-105125,custom_branding,11,05/10/2025,2025-08-12
ACC-104006,team_permissions,18,2023-10-25,2026-02-23
ACC-104006,webhooks,36,2022/07/12,07/10/2024
ACC-104006,sandbox_environment,54,11/10/2022,2023-02-11
ACC-102004,integrations_slack,54,2024-01-15,01/27/2024
ACC-102004,integrations_salesforce,104,2024-01-30,2024-02-02
ACC-102004,data_export,9,2024-02-01,2024-02-05
ACC-102004,mobile_app,30,02-Feb-2024,2024-02-03
ACC-102004,webhooks,18,2024-01-13,01/19/2024
ACC-105828,api_access,136,2026-02-04,2026-04-11
ACC-105828,team_permissions,33,23/03/2026,2026-05-09
ACC-105828,sso_login,4,10-Sep-2025,09/27/2025
ACC-105828,workflow_automation,26,2026-05-13,05/28/2026
ACC-105828,audit_logs,26,2026-05-03,2026-05-10
ACC-105828,billing_portal,16,2026-02-02,2026-02-26
ACC-105828,in_app_chat_support,4,02/03/2026,2026-02-18
ACC-105828,bulk_import,21,2026-05-29,29-May-2026
ACC-105828,custom_branding,41,02/13/2026,05/22/2026
ACC-103269,dashboard,31,2025-07-30,2025-10-07
ACC-103269,workflow_automation,15,2025-02-17,05/25/2025
ACC-103269,billing_portal,43,2025-08-17,29/11/2025
ACC-103269,in_app_chat_support,15,2023-12-14,2024-09-29
ACC-103269,bulk_import,35,2024-08-03,2026-01-20
ACC-103269,custom_branding,23,2024/12/26,24-Nov-2025
ACC-103196,integrations_salesforce,121,2025-04-04,2026-01-20
ACC-103196,team_permissions,8,2025-03-06,2025-07-26
ACC-103196,data_export,271,2025-01-05,2025-02-18
ACC-103196,mobile_app,11,03/11/2025,2026-01-02
ACC-103196,billing_portal,72,25-Jan-2025,2025-12-27
ACC-103196,bulk_import,24,2025-03-11,2025-10-11
ACC-100108,api_access,16,08/26/2024,2026/04/14
ACC-100108,integrations_slack,76,2025/05/07,02/16/2026
ACC-100108,sso_login,18,27-Jun-2025,2025-10-16
ACC-100108,in_app_chat_support,19,2025-03-01,2025-04-22
ACC-100108,sandbox_environment,43,12/10/2025,01-Mar-2026
ACC-101010,team_permissions,5,2024-06-16,
ACC-101010,audit_logs,21,2024-08-04,02/06/2026
ACC-101010,billing_portal,11,2025-08-15,2026-03-15
ACC-101010,sandbox_environment,29,2025-09-28,
ACC-101029,dashboard,23,30/05/2026,01-Jun-2026
ACC-101029,integrations_slack,3,03/19/2025,01/20/2026
ACC-101029,webhooks,64,01/04/2026,2026-02-11
ACC-101029,billing_portal,11,2025-11-21,22-Jan-2026
ACC-101029,bulk_import,22,05-Feb-2026,2026-04-12
ACC-102251,api_access,29,23/07/2025,26-Feb-2026
ACC-102251,workflow_automation,91,2023-09-26,08/11/2024
ACC-102251,data_export,3,10-Aug-2023,2025-02-19
ACC-102251,audit_logs,61,07/06/2025,2026-05-11
ACC-102251,bulk_import,37,2026-02-24,04/30/2026
ACC-102251,sandbox_environment,159,04/24/2023,2024-09-15
ACC-100828,api_access,275,2023-03-27,2023-08-16
ACC-100828,integrations_slack,50,2023-08-13,2023-08-18
ACC-100828,sso_login,68,03/13/2023,2023-06-17
ACC-100828,mobile_app,4,27/05/2023,2023-08-11
ACC-105399,integrations_slack,2,2026-03-29,2026-05-12
ACC-105399,integrations_salesforce,23,2026-03-22,2026-04-13
ACC-105399,team_permissions,90,2025-05-13,01/12/2025
ACC-105399,sso_login,3,2025-08-06,2026-03-01
ACC-105399,webhooks,266,04/23/2026,2026-05-25
ACC-104283,integrations_salesforce,8,2025-01-14,2025-06-26
ACC-104283,billing_portal,12,06/20/2025,2026-01-25
ACC-104283,in_app_chat_support,80,2025-12-17,05/20/2026
ACC-104283,bulk_import,26,17-Apr-2025,2025-10-12
ACC-104283,custom_branding,16,2026-03-20,2026-04-13
ACC-104283,sandbox_environment,32,02/18/2026,2026-03-06
ACC-100096,api_access,1,2025-10-23,2025-10-26
ACC-100096,integrations_salesforce,164,2025-10-15,11/01/2025
ACC-100096,custom_reports,14,2024-10-12,07/23/2025
ACC-100096,mobile_app,12,04/04/2025,2025-10-28
ACC-100096,in_app_chat_support,3,2024-10-18,2025/07/15
ACC-104293,dashboard,45,2024-09-26,11/09/2024
ACC-104293,integrations_salesforce,140,14-Jun-2024,2024-11-26
ACC-104293,custom_reports,46,2023-12-19,07/20/2024
ACC-104293,team_permissions,2,2024-10-30,08/02/2025
ACC-104293,sso_login,9,2025-12-03,2026-01-12
ACC-104293,data_export,15,2023-07-17,2024-06-07
ACC-104293,mobile_app,155,2023-04-25,2026-02-11
ACC-104293,webhooks,169,2025-06-21,2026-02-23
ACC-104293,bulk_import,29,2023-12-08,2024-05-07
ACC-104293,sandbox_environment,3,2024-03-14,2026-02-05
ACC-105503,api_access,70,2025/09/17,12/19/2025
ACC-105503,team_permissions,6,08/17/2025,03/10/2026
ACC-105503,workflow_automation,95,2025-08-30,04/05/2026
ACC-105503,mobile_app,17,2025-12-14,27/05/2026
ACC-105503,audit_logs,30,2025-08-26,11/10/2025
ACC-105503,in_app_chat_support,38,12/30/2025,13/05/2026
ACC-105503,bulk_import,22,07/12/2025,2026-04-25
ACC-105503,sandbox_environment,7,2026-04-04,2026-04-05
ACC-105169,api_access,1,2025-06-06,01/24/2026
ACC-105169,webhooks,5,2025-08-08,2026-01-08
ACC-105169,sandbox_environment,14,21-Nov-2025,01/01/2026
ACC-101385,integrations_slack,19,2022-07-20,11/07/2022
ACC-101385,integrations_salesforce,58,04/07/2022,09/26/2022
ACC-101385,custom_reports,4,10/31/2022,2022-11-11
ACC-101385,sso_login,94,2022-07-16,2022-09-02
ACC-101385,data_export,12,2022-11-16,11/20/2022
ACC-101385,mobile_app,16,2022-07-04,07-Nov-2022
ACC-101385,webhooks,36,2022-08-15,26-Sep-2022
ACC-101385,in_app_chat_support,23,05/20/2022,2022-07-21
ACC-101200,integrations_salesforce,19,29-Nov-2023,2024-06-15
ACC-101200,team_permissions,194,2025-09-20,2025-10-30
ACC-101200,webhooks,44,21-Jan-2024,03/03/2025
ACC-101200,bulk_import,18,06/04/2024,2025-11-09
ACC-100621,dashboard,13,2023-12-27,2024-02-28
ACC-100621,workflow_automation,37,04-Nov-2023,05/12/2023
ACC-100621,data_export,62,03/18/2024,2024-03-18
ACC-105533,api_access,9,2025-07-07,2025-08-05
ACC-105533,team_permissions,8,2025-01-05,08/11/2025
ACC-105533,sso_login,30,2023-02-12,2026-06-01
ACC-105533,workflow_automation,11,12-May-2026,2026-05-30
ACC-105533,mobile_app,6,2025-11-12,13/11/2025
ACC-105533,advanced_analytics,21,2023-10-09,16/01/2026
ACC-101412,dashboard,23,2023-11-19,10/04/2024
ACC-101412,api_access,8,11/09/2023,08/03/2024
ACC-101412,integrations_salesforce,62,15/02/2024,2024-02-23
ACC-101412,custom_reports,69,11-Apr-2023,2024-03-03
ACC-101412,sso_login,26,2023-02-17,2024-03-22
ACC-101412,data_export,117,2024-04-27,28-Apr-2024
