subscription_id,account_id,plan_tier,seats,mrr,currency,discount_pct,billing_cycle,payment_method,start_date,end_date
SUB-001086,ACC-102592,Pro,3,$273.84,USD,0,Monthly,ACH,2025-05-21,
SUB-001087,ACC-102018,Starter,1,44,GBP,0,Monthly,Invoice,31/03/2023,
SUB-001088,ACC-101321,Starter,1,50,USD,0,Monthly,Credit Card,01/13/2022,13/01/2023
SUB-001089,ACC-105154,Starter,2,£49.72,GBP,5,Monthly,Credit Card,12/15/2024,01/15/2025
SUB-001090,ACC-105139,Business,4,805,USD,0,Annual,Invoice,05/18/2024,2024-12-18
SUB-001091,ACC-104588,Enterprise,1,"2,242.22",USD,0,Annual,,01/24/2025,02/24/2025
SUB-001092,ACC-104588,Starter,4,$75.28,USD,0,Monthly,Credit Card,24-Feb-2025,
SUB-001093,ACC-101671,Business,3,886.91,EUR,0,Monthly,Credit Card,05/18/2023,09/06/2025
SUB-001094,ACC-101671,Enterprise,1,"2,295.97",EUR,0,Monthly,Invoice,09/06/2025,2026-02-13
SUB-001095,ACC-101671,Business,1,563.52,EUR,0,Monthly,Credit Card,02/13/2026,
SUB-001096,ACC-100349,Pro,3,271.11,EUR,0,Monthly,Credit Card,2022-04-24,12/07/2025
SUB-001097,ACC-100349,Enterprise,1,"€ 2,161",EUR,0,Monthly,credit card,07-Dec-2025,
SUB-001098,ACC-101212,Business,12,"$1,548.84",USD,0,Monthly,Credit Card,26/10/2024,10/01/2025
SUB-001099,ACC-101212,Pro,4,260.55,USD,20,Monthly,ACH,01-Oct-2025,
SUB-001100,ACC-102288,Pro,1,$192.65,USD,0,Annual,Credit Card,2023-06-21,
SUB-001101,ACC-105382,Starter,2,59,EUR,0,Monthly,ACH,2022-05-16,2024-03-16
SUB-001102,ACC-100381,Starter,2,$59.38,USD,0,Monthly,Invoice,24-Mar-2022,2022-04-24
SUB-001103,ACC-103139,Pro,3,226.03,USD,15,Monthly,Credit Card,2023-04-20,01/20/2024
SUB-001104,ACC-103837,Enterprise,1,"1,659.34",USD,25,Monthly,Credit Card,2023-07-20,
SUB-001105,ACC-105679,Starter,4,$75.38,USD,5,Monthly,Invoice,2025-02-08,
SUB-001106,ACC-100422,Pro,1,$198.93,USD,0,Monthly,Credit Card,2023-03-10,04/10/2023
SUB-001107,ACC-101073,Starter,5,$ 75,USD,0,Monthly,Credit Card,05/14/2022,14-Aug-2023
SUB-001108,ACC-100907,Enterprise,1,"1,935.21",GBP,0,Monthly,Credit Card,2024/04/26,2024-08-17
SUB-001109,ACC-100907,Starter,2,54.18,GBP,0,Monthly,Invoice,17/08/2024,
SUB-001110,ACC-101983,Enterprise,5,"3,558.37",USD,0,Monthly,Credit Card,2025-05-22,
SUB-001111,ACC-103685,Starter,1,$55.88,USD,0,Annual,Credit Card,16-Feb-2024,
SUB-001112,ACC-101966,Starter,2,$48.78,USD,10,Monthly,,2025-04-30,
SUB-001113,ACC-103307,Starter,2,€ 63,EUR,0,Monthly,Credit Card,2025-02-05,2025-12-17
SUB-001114,ACC-103307,Business,3,749.46,EUR,0,Monthly,Credit Card,2025-12-17,02/01/2026
SUB-001115,ACC-103307,Pro,1,138,EUR,25,Monthly,Credit Card,2026/02/01,2026-03-05
SUB-001116,ACC-100124,Business,5,"$1,047.31",USD,0,Monthly,Credit Card,2022-05-30,
SUB-001117,ACC-100102,Starter,4,67.99,USD,0,Monthly,Credit Card,2024-05-04,2024-11-07
SUB-001118,ACC-100102,Enterprise,2,"$2,459.54",USD,0,Monthly,Credit Card,11/07/2024,2025-01-18
SUB-001119,ACC-100102,Starter,3,61.62,USD,0,Monthly,Credit Card,01/18/2025,2025/05/04
SUB-001120,ACC-101498,Starter,1,47.65,USD,0,Monthly,Credit Card,2025-08-28,2025-10-07
SUB-001121,ACC-101498,Business,5,968,USD,0,Monthly,Credit Card,07-Oct-2025,28/01/2026
SUB-001122,ACC-101498,Pro,2,219.61,USD,0,Monthly,Credit Card,28/01/2026,
SUB-001123,ACC-102157,Starter,2,52.59,USD,0,Monthly,,2024-04-20,
SUB-001124,ACC-101694,Enterprise,6,$ 5,USD,150,Annual,Credit Card,02/08/2022,2025-07-02
SUB-001125,ACC-105929,Starter,8,92,USD,0,Monthly,ACH,12/14/2022,
SUB-001126,ACC-100486,Starter,1,56,USD,0,Monthly,Credit Card,13-Aug-2022,2023-04-13
SUB-001127,ACC-102351,Starter,4,69,USD,0,Monthly,Credit Card,2025-02-04,04/05/2025
SUB-001128,ACC-102312,Starter,4,80.19,USD,0,Annual,Credit Card,03/29/2022,2024-03-29
SUB-001129,ACC-101654,Starter,2,59.47,EUR,0,Annual,Credit Card,2023-04-16,2023-11-08
SUB-001130,ACC-101654,Business,2,€692.19,EUR,0,Annual,Invoice,2023-11-08,16-Dec-2023
SUB-001131,ACC-100135,Pro,2,$ 256,USD,0,Monthly,ACH,2023-04-06,2024-03-06
SUB-001132,ACC-104351,Business,4,808.10,USD,0,Monthly,Credit Card,,12/04/2023
SUB-001133,ACC-104351,Pro,3,186,USD,25,Annual,Credit Card,04-Dec-2023,
SUB-001134,ACC-104159,Pro,8,424.00,USD,0,Monthly,ACH,2025-08-24,
SUB-001135,ACC-105576,Pro,4,260.29,USD,0,Monthly,Credit Card,13/06/2024,
SUB-001136,ACC-102663,Pro,1,$ 189,USD,0,Annual,Credit Card,08/17/2022,02/17/2026
SUB-001137,ACC-104387,Enterprise,2,2208,USD,0,Monthly,credit card,2024-05-27,
SUB-001138,ACC-103620,Enterprise,1,"$2,270.09",USD,0,Monthly,Credit Card,2025-02-05,
SUB-001139,ACC-100811,Enterprise,4,"$ 3,122",USD,0,Monthly,Credit Card,02/22/2022,11/07/2024
SUB-001140,ACC-100811,Pro,8,$ 446,USD,0,Monthly,Invoice,2024-11-07,2026-02-11
SUB-001141,ACC-100811,Enterprise,2,"2,247.29",USD,0,Monthly,Credit Card,2026-02-11,
SUB-001142,ACC-104525,Business,3,772.71,USD,0,Monthly,Invoice,2022-08-02,
SUB-001143,ACC-104963,Starter,4,$64.03,USD,0,Monthly,Credit Card,22-Sep-2022,
SUB-001144,ACC-101149,Starter,4,75,GBP,0,Monthly,,2023-08-12,2025-12-12
SUB-001145,ACC-101170,Pro,5,$352.11,USD,0,Monthly,Credit Card,2025-04-26,
SUB-001146,ACC-105805,Pro,2,208.73,USD,0,Annual,Credit Card,2022-07-21,19-Oct-2022
SUB-001147,ACC-105805,Business,2,643.43,USD,0,Annual,Credit Card,2022-10-19,21-Dec-2024
SUB-001148,ACC-103575,Starter,1,€51.19,EUR,5,Monthly,Credit Card,2022/02/05,03/05/2025
SUB-001149,ACC-104348,Pro,2,$242.38,USD,0,Monthly,Invoice,08/13/2022,07/17/2023
SUB-001150,ACC-104348,Enterprise,5,"3,063.02",USD,0,Annual,Invoice,2023-07-17,2023-10-07
SUB-001151,ACC-104348,Starter,5,$71.13,USD,0,Annual,Credit Card,07/10/2023,2024-02-13
SUB-001152,ACC-104251,Starter,2,63.01,GBP,0,Monthly,Credit Card,2023-10-11,11-Aug-2025
SUB-001153,ACC-102622,Starter,2,53,EUR,0,Monthly,Credit Card,2025-01-18,
SUB-001154,ACC-103773,Pro,4,310,USD,0,Monthly,credit card,2022/04/21,21/05/2024
SUB-001155,ACC-100354,Pro,4,256.38,USD,20,Monthly,Invoice,05/29/2024,2025/05/25
SUB-001156,ACC-100354,Enterprise,3,"$2,344.70",USD,0,Annual,Credit Card,2025-05-25,
SUB-001157,ACC-102099,Starter,2,39.03,USD,25,Monthly,Credit Card,2022-11-17,2024-11-12
SUB-001158,ACC-102099,Enterprise,1,"1,940.08",USD,0,Annual,ACH,2024-11-12,17/04/2025
SUB-001159,ACC-104851,Pro,4,$326.28,USD,0,Monthly,Credit Card,2022-07-30,
SUB-001160,ACC-103560,Pro,1,218.19,USD,0,Annual,Credit Card,09/13/2023,
SUB-001161,ACC-102232,Pro,1,183.75,USD,0,Monthly,Credit Card,2022-09-02,
SUB-001162,ACC-100144,Pro,1,$ 204,USD,0,Monthly,Credit Card,2024-07-06,
SUB-001163,ACC-100380,Pro,3,290,USD,0,Monthly,Invoice,20-Apr-2024,
SUB-001164,ACC-102164,Starter,2,€54.16,EUR,0,Monthly,ACH,04/27/2023,
SUB-001165,ACC-103159,Pro,2,$247.80,USD,0,Annual,ACH,2022-08-07,
SUB-001166,ACC-103442,Starter,2,51,USD,0,Monthly,Credit Card,06/26/2023,02/26/2025
SUB-001167,ACC-100121,Starter,6,$73.53,USD,10,Annual,Credit Card,2024/02/20,2024-05-04
SUB-001168,ACC-100121,Enterprise,5,"$3,514.80",USD,0,Monthly,credit card,2024-05-04,2024-10-20
SUB-001169,ACC-104589,Starter,11,119.03,USD,0,Annual,Credit Card,2025-03-06,06/11/2025
SUB-001170,ACC-100611,Pro,8,330.88,EUR,10,Monthly,Invoice,2023-04-25,2023-12-25
SUB-001171,ACC-101599,Business,8,"$ 1,126",USD,0,Monthly,,2023-07-29,
SUB-001172,ACC-103733,Starter,2,$54.43,USD,0,Annual,Credit Card,2023/10/13,2023-12-03
SUB-001173,ACC-103733,Pro,2,$ 243,USD,0,Annual,Credit Card,2023-12-03,2023-12-13
SUB-001174,ACC-103733,Starter,2,60.70,USD,0,Annual,Credit Card,2023-12-13,13-Dec-2023
SUB-001175,ACC-100418,Pro,1,215,EUR,0,Monthly,Credit Card,01/06/2024,2024/04/10
SUB-001176,ACC-100418,Starter,1,52.76,EUR,0,Monthly,,2024-04-10,2024-11-20
SUB-001177,ACC-100418,Enterprise,2,"2,345.04",EUR,0,Monthly,ACH,20-Nov-2024,
SUB-001178,ACC-101564,Starter,3,$64.34,USD,5,Annual,Credit Card,04/02/2022,
SUB-001179,ACC-102317,Pro,2,228.57,USD,0,Annual,Credit Card,2023-01-02,09/02/2023
SUB-001180,ACC-103571,Starter,2,$51.26,USD,0,Monthly,Credit Card,2025-01-26,
SUB-001181,ACC-102834,Starter,2,55.27,USD,0,Monthly,Credit Card,2024-10-16,
SUB-001182,ACC-103475,Starter,6,78.07,USD,0,Monthly,credit card,2022-06-30,19-Jul-2023
SUB-001183,ACC-103475,Pro,2,260.00,USD,0,Monthly,Credit Card,19-Jul-2023,2023-08-30
SUB-001184,ACC-103475,Enterprise,7,"3,791.90",USD,0,Monthly,Credit Card,2023-08-30,09/30/2023
SUB-001185,ACC-104236,Starter,3,60,USD,0,Annual,credit card,2023-07-26,05/28/2024
SUB-001186,ACC-104236,Business,1,$ 681,USD,0,Monthly,credit card,2024/05/28,
SUB-001187,ACC-104815,Pro,1,194.26,USD,0,Monthly,Credit Card,2024-05-18,2024/07/21
SUB-001188,ACC-104815,Business,2,$791.75,USD,0,Annual,ACH,2024-07-21,18-Aug-2024
SUB-001189,ACC-101103,Starter,2,€48.58,EUR,20,Annual,Credit Card,11/07/2022,05/27/2023
SUB-001190,ACC-101103,Business,4,881.51,EUR,0,Monthly,Credit Card,2023-05-27,2023-10-07
SUB-001191,ACC-102549,Starter,1,53.31,USD,5,Monthly,Invoice,07/22/2025,
SUB-001192,ACC-101905,Starter,4,$78.35,USD,0,Monthly,Invoice,2022/11/10,
SUB-001193,ACC-100248,Starter,1,$ 48,USD,0,Annual,Credit Card,2025-07-25,01/17/2026
SUB-001194,ACC-100248,Business,1,416,USD,25,Monthly,Credit Card,01/17/2026,
SUB-001195,ACC-105681,Business,1,528,USD,5,Monthly,credit card,25/06/2023,2024/01/08
SUB-001196,ACC-105681,Enterprise,3,"$2,373.16",USD,0,Annual,Credit Card,2024-01-08,04/25/2024
SUB-001197,ACC-104766,Pro,3,$285.83,USD,0,Monthly,Credit Card,07/07/2022,
SUB-001198,ACC-104122,Enterprise,1,"1,839.52",EUR,0,Monthly,Credit Card,31/07/2022,
SUB-001199,ACC-105560,Starter,2,52.41,USD,0,Monthly,Credit Card,07/25/2022,17/01/2024
SUB-001200,ACC-105560,Enterprise,2,2211,USD,0,Monthly,Credit Card,17/01/2024,07/25/2025
SUB-001201,ACC-100447,Enterprise,4,2746,USD,0,Monthly,credit card,22/04/2024,2024-08-23
SUB-001202,ACC-100447,Starter,2,53,USD,0,Monthly,,2024-08-23,
SUB-001203,ACC-105731,Business,8,"1,158.76",USD,0,Monthly,Credit Card,19-Jan-2023,
SUB-001204,ACC-104751,Starter,2,59.08,USD,0,Monthly,Credit Card,08-Jul-2022,11/08/2023
SUB-001205,ACC-101480,Starter,3,54.48,USD,25,Annual,Credit Card,2023-07-13,2025-05-16
SUB-001206,ACC-101480,Pro,2,$204.51,USD,20,Monthly,Credit Card,16/05/2025,
SUB-001207,ACC-101310,Business,2,783.09,EUR,0,Monthly,Credit Card,2025-01-22,
SUB-001208,ACC-104256,Business,2,623.18,USD,0,Monthly,Credit Card,03/19/2025,05/07/2026
SUB-001209,ACC-104256,Enterprise,5,"2,943.21",USD,0,Annual,Credit Card,2026-05-07,2026-06-01
SUB-001210,ACC-104256,Pro,2,$217.21,USD,0,Annual,Credit Card,2026-06-01,
SUB-001211,ACC-105018,Enterprise,2,"$2,296.06",USD,5,Monthly,credit card,2022-07-28,23/01/2023
SUB-001212,ACC-105018,Pro,2,176,USD,25,Monthly,credit card,2023-01-23,04/27/2023
SUB-001213,ACC-105018,Starter,4,$79.96,USD,0,Monthly,Credit Card,2023-04-27,
SUB-001214,ACC-102775,Starter,2,$52.91,USD,0,Monthly,Credit Card,09-May-2025,
SUB-001215,ACC-103651,Starter,1,37.42,USD,25,Monthly,Credit Card,2023-03-16,2023-07-16
SUB-001216,ACC-102117,Business,2,772.22,USD,0,Monthly,ACH,04/14/2025,2025-06-14
SUB-001217,ACC-102815,Starter,7,97.66,USD,0,Monthly,Credit Card,2024-10-16,
SUB-001218,ACC-105070,Starter,3,66.92,USD,0,Monthly,Invoice,2022/10/04,03/21/2023
SUB-001219,ACC-105070,Business,2,$ 717,USD,0,Annual,ACH,2023-03-21,17-May-2023
SUB-001220,ACC-105070,Pro,3,267.97,USD,0,Monthly,Invoice,2023-05-17,2023-09-04
SUB-001221,ACC-105431,Business,2,652.77,USD,10,Monthly,Credit Card,2024-09-03,02/18/2025
SUB-001222,ACC-105431,Pro,2,$218.76,USD,0,Annual,credit card,2025-02-18,03/23/2026
SUB-001223,ACC-105431,Enterprise,3,"2,953.75",USD,0,Monthly,Credit Card,2026-03-23,04/03/2026
SUB-001224,ACC-102641,Starter,3,$ 60,USD,0,Monthly,credit card,28/02/2023,07/28/2025
SUB-001225,ACC-103458,Business,8,"$ 1,333",USD,0,Monthly,ACH,06/01/2024,
SUB-001226,ACC-105491,Business,5,667,USD,25,Monthly,credit card,11/17/2023,
SUB-001227,ACC-103129,Starter,3,$68.46,USD,0,Monthly,Credit Card,2025-05-31,16/07/2025
SUB-001228,ACC-103129,Enterprise,7,"3,781.72",USD,0,Annual,Credit Card,07/16/2025,
SUB-001229,ACC-100414,Enterprise,5,"2,447.23",USD,20,Monthly,Invoice,2022-02-24,
SUB-001230,ACC-100752,Enterprise,1,"2,196.10",USD,0,Monthly,Credit Card,09-Jun-2024,02-May-2025
SUB-001231,ACC-100752,Starter,5,69.85,USD,20,Monthly,Credit Card,2025-05-02,
SUB-001232,ACC-104570,Pro,2,$243.78,USD,0,Monthly,,2022-06-24,08/23/2022
SUB-001233,ACC-104570,Enterprise,2,2477,USD,0,Monthly,Credit Card,2022-08-23,24-Nov-2022
SUB-001234,ACC-100794,Pro,1,$215.86,USD,0,Monthly,Credit Card,2025-04-29,
SUB-001235,ACC-104832,Business,3,€642.45,EUR,10,Monthly,Credit Card,07-Dec-2024,
SUB-001236,ACC-101056,Starter,1,€55.00,EUR,0,Annual,ACH,2022-05-25,2024-01-25
SUB-001237,ACC-100654,Pro,1,$ 206,USD,0,Monthly,Credit Card,04/28/2023,
SUB-001238,ACC-104812,Pro,3,281,USD,0,Annual,Credit Card,2024-06-13,
SUB-001239,ACC-101075,Pro,6,243,USD,25,Monthly,Credit Card,2025-08-17,02-Nov-2025
SUB-001240,ACC-101075,Enterprise,3,"$2,403.49",USD,0,Monthly,Invoice,02/11/2025,
SUB-001241,ACC-102890,Business,2,639,USD,0,Monthly,ACH,2022-01-16,2022-06-21
SUB-001242,ACC-102890,Pro,6,$358.36,USD,0,Monthly,Invoice,2022-06-21,16/07/2022
SUB-001243,ACC-103471,Pro,1,207.38,USD,0,Monthly,,2022-04-30,2023-04-30
SUB-001244,ACC-104365,Starter,4,$77.71,USD,0,Monthly,Credit Card,03-Feb-2025,11/01/2025
SUB-001245,ACC-104365,Business,1,$ 599,USD,0,Annual,Credit Card,01/11/2025,
SUB-001246,ACC-103966,Starter,4,71.97,EUR,0,Monthly,Credit Card,25-Nov-2023,
SUB-001247,ACC-103209,Pro,1,$ 192,USD,0,Monthly,Credit Card,08/01/2023,2023-09-20
SUB-001248,ACC-103209,Business,3,$713.40,USD,0,Monthly,Credit Card,,11/28/2023
SUB-001249,ACC-103209,Enterprise,2,"$2,267.16",USD,0,Monthly,Credit Card,2023-11-28,2024-03-01
SUB-001250,ACC-103337,Starter,1,45.90,USD,0,Monthly,ACH,29-Apr-2025,
SUB-001251,ACC-100589,Enterprise,6,"3,308.69",USD,0,Monthly,Credit Card,2022-02-19,2022-10-18
SUB-001252,ACC-100589,Starter,3,70.83,USD,0,Monthly,Credit Card,2022/10/18,
SUB-001253,ACC-102144,Pro,1,198.52,USD,0,Monthly,,2022-04-21,21/11/2022
SUB-001254,ACC-104620,Pro,1,183.20,USD,0,Annual,Invoice,2023-08-06,06-Jan-2024
SUB-001255,ACC-105209,Enterprise,2,2289,USD,0,Monthly,Credit Card,10/18/2023,2024-01-04
SUB-001256,ACC-105209,Starter,1,50.38,USD,0,Monthly,Credit Card,2024-01-04,09/18/2024
SUB-001257,ACC-101699,Pro,6,341.86,USD,0,Annual,Credit Card,2024-03-23,2026-01-16
SUB-001258,ACC-101699,Enterprise,2,"$2,197.78",USD,10,Monthly,Invoice,2026-01-16,
SUB-001259,ACC-101501,Business,1,$665.33,USD,0,Monthly,Invoice,2022-04-20,2023-08-14
SUB-001260,ACC-101501,Starter,3,73,USD,0,Monthly,ACH,2023-08-14,2023-11-16
SUB-001261,ACC-101501,Pro,2,$ 221,USD,15,Monthly,,2023-11-16,
SUB-001262,ACC-101608,Starter,8,114,EUR,0,Monthly,Credit Card,25/12/2022,10-Feb-2023
SUB-001263,ACC-101608,Business,6,"1,114.86",EUR,0,Monthly,Credit Card,2023-02-10,04/03/2023
SUB-001264,ACC-101608,Enterprise,2,"€ 2,172",EUR,0,Monthly,credit card,2023-04-03,04/25/2023
SUB-001265,ACC-105706,Business,3,868.76,USD,0,Annual,Invoice,11-Jan-2025,2025-04-11
SUB-001266,ACC-103612,Starter,3,$65.10,USD,0,Monthly,Credit Card,2023-09-04,
SUB-001267,ACC-100701,Starter,4,88,USD,-10,Annual,Credit Card,,
SUB-001268,ACC-104222,Business,7,"1,211.41",USD,0,Monthly,Credit Card,27-Feb-2024,2025/12/27
SUB-001269,ACC-101992,Pro,2,204.77,USD,5,Annual,Credit Card,2025-08-29,2026-04-25
SUB-001270,ACC-101992,Business,3,$731.63,USD,15,Monthly,ACH,2026-04-25,29-May-2026
SUB-001271,ACC-101992,Pro,6,374,USD,0,Monthly,credit card,2026-05-29,
SUB-001272,ACC-104818,Pro,1,$ 202,USD,0,Annual,Credit Card,2022-06-05,25-Aug-2023
SUB-001273,ACC-104818,Starter,1,$ 54,USD,0,Monthly,Credit Card,08/25/2023,09/02/2025
SUB-001274,ACC-104818,Pro,2,254,USD,0,Monthly,,09/02/2025,05-Feb-2026
SUB-001275,ACC-104519,Pro,6,378,EUR,0,Annual,Invoice,2023-06-04,
SUB-001276,ACC-102954,Business,1,688,USD,0,Monthly,Invoice,03/13/2025,09/22/2025
SUB-001277,ACC-102954,Pro,2,$ 225,USD,0,Annual,Credit Card,2025-09-22,2025-12-13
SUB-001278,ACC-100208,Starter,5,86.59,USD,0,Annual,Credit Card,2025-07-27,
SUB-001279,ACC-102996,Business,1,554.51,USD,0,Monthly,Credit Card,30/06/2023,2025-07-30
SUB-001280,ACC-102034,Starter,1,53.52,USD,0,Monthly,Credit Card,2023-10-23,2025-10-15
SUB-001281,ACC-102034,Enterprise,1,"$1,930.21",USD,0,Monthly,ACH,2025-10-15,
SUB-001282,ACC-100425,Starter,3,62,USD,0,Annual,Invoice,02/14/2022,
SUB-001283,ACC-101741,Business,2,732.30,USD,0,Monthly,Credit Card,12/01/2024,
SUB-001284,ACC-102900,Starter,1,48.82,USD,0,Monthly,Invoice,2024-09-01,2025-06-02
SUB-001285,ACC-102900,Pro,1,$206.01,USD,0,Monthly,Credit Card,02/06/2025,2025-08-01
SUB-001286,ACC-105826,Pro,3,€199.44,EUR,15,Monthly,Credit Card,02/05/2023,2023-09-17
SUB-001287,ACC-105826,Business,2,712,EUR,0,Monthly,Invoice,2023-09-17,2024-03-08
SUB-001288,ACC-105826,Pro,2,244.85,EUR,0,Monthly,Credit Card,08/03/2024,2025-11-05
SUB-001289,ACC-101175,Business,1,681,USD,0,Monthly,Invoice,10/05/2023,
SUB-001290,ACC-101330,Pro,1,223.73,USD,0,Monthly,Invoice,2025-02-13,
SUB-001291,ACC-105414,Business,3,$724.37,USD,10,Annual,Credit Card,15/10/2023,05-Jan-2024
SUB-001292,ACC-105414,Starter,1,49.24,USD,10,Annual,Credit Card,01/05/2024,03/25/2024
SUB-001293,ACC-105414,Pro,5,363.85,USD,0,Monthly,credit card,25/03/2024,04/15/2024
SUB-001294,ACC-100110,Starter,2,70,EUR,-10,Monthly,Credit Card,08/26/2025,10/06/2025
SUB-001295,ACC-100110,Enterprise,4,2728,EUR,0,Annual,Invoice,10/06/2025,
SUB-001296,ACC-103161,Starter,3,68.99,USD,0,Monthly,,2023-03-22,07/08/2023
SUB-001297,ACC-103161,Enterprise,1,"2,110.17",USD,0,Monthly,Credit Card,2023-07-08,08/22/2023
SUB-001298,ACC-102447,Starter,2,56.10,USD,0,Monthly,Invoice,2023-06-21,2023-08-21
SUB-001299,ACC-102329,Starter,12,137.28,USD,0,Monthly,ACH,2023-03-03,
SUB-001300,ACC-104148,Business,9,"1,437.04",USD,0,Annual,Credit Card,08/07/2024,02/06/2025
SUB-001301,ACC-104148,Enterprise,2,"$1,865.29",USD,25,Monthly,Credit Card,06/02/2025,2025-08-07
SUB-001302,ACC-105445,Business,7,"1,043.34",EUR,0,Monthly,Credit Card,01-Mar-2022,
SUB-001303,ACC-101335,Starter,2,48,USD,25,Monthly,Invoice,2023-06-29,01/12/2023
SUB-001304,ACC-101335,Pro,4,$314.37,USD,0,Monthly,ACH,2023-12-01,2023-12-29
SUB-001305,ACC-102338,Starter,1,51.96,USD,0,Monthly,Credit Card,2024/04/15,
SUB-001306,ACC-103879,Starter,7,81.60,GBP,15,Monthly,ACH,2022-04-02,02-Oct-2025
SUB-001307,ACC-101496,Starter,10,129.76,USD,0,Monthly,Credit Card,2022/06/15,
SUB-001308,ACC-104217,Business,4,$ 936,USD,0,Monthly,Credit Card,2025-08-07,2026-03-16
SUB-001309,ACC-104217,Enterprise,3,"2,384.83",USD,0,Monthly,Credit Card,2026/03/16,2026/05/16
SUB-001310,ACC-104217,Pro,2,191,USD,15,Monthly,ACH,05/16/2026,
SUB-001311,ACC-101695,Pro,13,459.16,USD,25,Monthly,,2023/02/16,
SUB-001312,ACC-102574,Business,7,"$ 1,304",USD,0,Annual,Credit Card,,
SUB-001313,ACC-104679,Business,2,$ 724,USD,0,Annual,ACH,,
SUB-001314,ACC-104342,Business,4,928.47,EUR,0,Monthly,,2022-01-16,
SUB-001315,ACC-101870,Starter,1,38.57,USD,25,Annual,Credit Card,2022/09/17,17-Oct-2022
SUB-001316,ACC-104633,Starter,2,$41.09,USD,20,Annual,Credit Card,2023-11-10,2024-03-23
SUB-001317,ACC-104633,Enterprise,6,"3,334.80",USD,0,Annual,Invoice,2024-03-23,2024-06-03
SUB-001318,ACC-104633,Pro,4,$279.39,USD,0,Monthly,Invoice,2024-06-03,
SUB-001319,ACC-103954,Starter,2,$55.93,USD,0,Monthly,Credit Card,2025-01-11,
SUB-001320,ACC-102577,Starter,2,$ 62,USD,0,Annual,Credit Card,2022-12-01,01/12/2025
SUB-001321,ACC-100437,Business,3,$ 764,USD,0,Annual,credit card,2025-03-27,02/11/2025
SUB-001322,ACC-100437,Starter,6,86,USD,0,Monthly,Credit Card,2025-11-02,
SUB-001323,ACC-103563,Starter,4,69.00,USD,0,Monthly,ACH,01/13/2023,
SUB-001324,ACC-101934,Business,3,$ 828,USD,0,Monthly,ACH,2023-09-07,
SUB-001325,ACC-102618,Starter,1,54.94,USD,0,Annual,Credit Card,2022-08-20,2023-08-20
SUB-001326,ACC-102618,Enterprise,1,1747,USD,5,Monthly,Credit Card,2023-08-20,2023-11-20
SUB-001327,ACC-102874,Starter,3,67.41,USD,0,Monthly,Credit Card,03/05/2022,2023-07-03
SUB-001328,ACC-101488,Starter,1,50.38,USD,0,Monthly,Credit Card,2022-09-27,2024-07-08
SUB-001329,ACC-101488,Enterprise,1,"$ 1,405",USD,25,Monthly,Invoice,08-Jul-2024,2024-09-04
SUB-001330,ACC-101488,Pro,6,288.86,USD,15,Monthly,credit card,2024-09-04,2025-03-27
SUB-001331,ACC-100107,Starter,3,62.05,USD,0,Monthly,Invoice,2024-08-26,
SUB-001332,ACC-102963,Pro,6,332.48,USD,0,Monthly,Invoice,10/10/2023,10/12/2023
SUB-001333,ACC-100029,Starter,3,$64.55,USD,0,Monthly,Credit Card,2024-03-27,
SUB-001334,ACC-102464,Starter,2,60.43,USD,0,Monthly,Credit Card,06/03/2025,
SUB-001335,ACC-104540,Starter,2,$61.08,USD,0,Monthly,Credit Card,2023-09-23,2024/10/23
SUB-001336,ACC-101002,Starter,1,46,USD,0,Monthly,Invoice,2023/06/05,2024-02-05
SUB-001337,ACC-103340,Starter,2,$53.64,USD,15,Monthly,Credit Card,07/17/2023,2025-11-17
SUB-001338,ACC-101487,Pro,3,293.26,USD,0,Monthly,Credit Card,2022-01-01,01-Apr-2024
SUB-001339,ACC-100751,Pro,3,$270.84,USD,0,Monthly,Credit Card,2024-03-06,06/05/2026
SUB-001340,ACC-103053,Starter,1,$49.14,USD,0,Monthly,ACH,24/06/2023,
SUB-001341,ACC-100584,Business,4,$989.62,USD,0,Monthly,Credit Card,2024-07-28,28-Dec-2025
SUB-001342,ACC-100196,Pro,3,$234.12,USD,0,Monthly,Credit Card,2025-08-17,2026-01-17
SUB-001343,ACC-102225,Pro,3,294.01,USD,0,Monthly,Credit Card,14-Aug-2024,
SUB-001344,ACC-101835,Pro,3,$ 245,USD,15,Annual,ACH,07/31/2024,
SUB-001345,ACC-102181,Business,6,976.37,USD,0,Monthly,Credit Card,2023-07-28,03/07/2024
SUB-001346,ACC-102181,Pro,3,$ 274,USD,0,Monthly,ACH,03/07/2024,
SUB-001347,ACC-102135,Business,4,766,GBP,10,Annual,credit card,2023-07-07,2023-09-10
SUB-001348,ACC-102135,Pro,1,£197.78,GBP,10,Monthly,Invoice,2023-09-10,11/25/2023
SUB-001349,ACC-102135,Enterprise,3,"£2,801.36",GBP,0,Annual,Credit Card,2023/11/25,2024-01-07
SUB-001350,ACC-101235,Starter,3,$57.50,USD,0,Annual,Credit Card,2022-10-11,2025-06-11
SUB-001351,ACC-105721,Business,8,"$ 1,137",USD,0,Monthly,Credit Card,2025-03-14,2026-01-14
SUB-001352,ACC-105721,Starter,1,47,USD,15,Annual,Credit Card,14-Jan-2026,
SUB-001353,ACC-103960,Starter,3,59,USD,0,Annual,Credit Card,18-Feb-2022,18-Mar-2022
SUB-001354,ACC-101780,Enterprise,3,"$2,929.99",USD,0,Annual,Invoice,2024-10-03,2025-05-03
