account_id,company_name,industry,country,company_size_employees,plan_tier,acquisition_channel,sales_rep_id,signup_date,churn_date,is_trial_converted
ACC-101905,"  Barker, Tucker and Mcclure  ",Logistics,India,7.0,Starter,Content/SEO,,10/11/2022,,True
ACC-100248,Johnston-Hines,Logistics,United states ,2.0,Starter,Paid Ads,,07/25/2025,,False
ACC-105681,Ferguson-Holmes,FinTech,Spain,122.0,Business,Sales-Led,REP-009,2023-06-25,2024-04-25,True
ACC-104766,Solis PLC,Consulting,United Kingdom,4.0,Pro,Paid Ads,,2022-07-07,,True
ACC-104122,"Barnes, Vargas and Wright",Logistics,United States,1305.0,Enterprise,Organic Search,REP-011,2022-07-31,,True
ACC-105560,"Carroll, Wilson and Bishop",FinTech,United States,,Starter,Sales-Led,REP-029,2022-07-25,2025-07-25,True
ACC-100447,Bean LLC,Real Estate,Canada,579.0,Enterprise,Paid Ads,REP-025,22/04/2024,,True
ACC-105731,Smith Ltd,E-commerce,Japan,831.0,Business,,,2023-01-19,,False
ACC-104751,Smith and Sons Inc.,Healthcare,United Kingdom,17.0,Starter,Partner,,2022-07-08,2023-11-08,True
ACC-101480,"King, Manning and Brady",Logistics,Great Britain,6.0,Starter,Partner,,2023-07-13,,True
ACC-101310,Clark-Figueroa,Education,Australia,109.0,Business,Paid Ads,,2025-01-22,,True
ACC-104256,"Guerra, Lopez and Davis",Education,U.K.,242.0,Business,Organic Search,,2025-03-19,,True
ACC-105018,Swanson Ltd,E-commerce,India,314.0,Enterprise,Sales-Led,REP-009,07/28/2022,,False
ACC-102775,"Martin, Carter and Gray",manufacturing,France,3.0,Starter,Organic Search,,2025/05/09,,True
ACC-103651,"Morales, Cardenas and Mcdowell",FinTech,Spain,12.0,Starter,Partner,,2023-03-16,2023-07-16,True
ACC-102117,Spencer LLC,Manufacturing,Netherlands,190.0,Business,Sales-Led,REP-020,2025-04-14,06/14/2025,True
ACC-102815,"Burch, Kim and Hall",Consulting,Spain,,Starter,Paid Ads,,10/16/2024,,True
ACC-105070,"Martinez, Gutierrez and Salinas",Logistics,United States,4.0,Starter,Partner,,10/04/2022,2023-09-04,True
ACC-105431,"Rodriguez, Henry and Woodard",Education,France,191.0,Business,Organic Search,,09/03/2024,2026-04-03,True
ACC-102641,Campbell-Hall,Manufacturing,United States,4.0,starter,Content/SEO,,2023-02-28,2025-07-28,True
ACC-103458,Jones-Johnston,Real Estate,Brazil,311.0,business,Content/SEO,,2024-06-01,,True
ACC-105491,Beasley and Sons Inc.,Consulting,United States,,Business,Paid Ads,,2023-11-17,,False
ACC-103129,West-Anderson,,United States,16.0,Starter,,,2025-05-31,,True
ACC-100414,Dixon Inc,Consulting,United States,1032.0,Enterprise,Content/SEO,REP-039,24-Feb-2022,,True
ACC-100752,Davis and Sons,Consulting,Singapore,664.0,Enterprise,Paid Ads,REP-016,2024-06-09,,True
ACC-104570,Bowman Group,Healthcare,U.K.,9.0,Pro,Content/SEO,,24/06/2022,2022-11-24,True
ACC-100794,"Barnes, Johnson and Schmitt Inc.",Manufacturing,Australia,,Pro,Referral,,2025-04-29,,False
ACC-104832,Hernandez Inc,Healthcare,United States,101.0,Business,Sales-Led,REP-020,07/12/2024,,True
ACC-101056,Lopez-Williams,E-commerce,Canada,6.0,Starter,Partner,,25/05/2022,25/01/2024,True
ACC-100654,Murphy PLC,Education,Brazil,23.0,Pro,Content/SEO,,2023-04-28,,True
ACC-104812,Anderson LLC,Media,India,32.0,Pro,Partner,,06/13/2024,,False
ACC-101075,"Ellis, Marks and Buchanan Inc.",Healthcare,Sweden,84.0,Pro,Sales-Led,REP-030,17-Aug-2025,,False
ACC-102890,JONES LTD,FinTech,India,121.0,Business,Partner,,2022-01-16,2022-07-16,True
ACC-103471,Nelson Inc,E-commerce,Canada,105.0,Pro,Content/SEO,,04/30/2022,30-Apr-2023,True
ACC-104365,Haney Ltd,Media,United States,12.0,Starter,Referral,,03/02/2025,,True
ACC-103966,  Freeman LLC  ,Consulting,Japan,5.0,Starter,Paid Ads,,25/11/2023,,False
ACC-103209,Randall-Stone,Healthcare,France,65.0,Pro,Sales-Led,REP-028,2023-08-01,03/01/2024,False
ACC-103337,Ibarra-Jackson,FinTech,Brazil,,Starter,Paid Ads,,04/29/2025,,False
ACC-100589,"Patton, Parsons and Lane",Healthcare,Singapore,965.0,Enterprise,Sales-Led,REP-038,2022-02-19,,True
ACC-102144,Johnson-Thompson,Real Estate,Australia,74.0,Pro,Partner,,2022-04-21,21-Nov-2022,True
ACC-104620,"Lopez, Gutierrez and Castro!",FinTech,Germany,26.0,Pro,Partner,,08/06/2023,01/06/2024,True
ACC-105209,King and Sons,FinTech,United States,2588.0,Enterprise,Paid Ads,REP-012,2023-10-18,2024-09-18,True
ACC-101699,"Smith, Khan and Ramirez",SaaS,Japan,63.0,Pro,Organic Search,,2024-03-23,,False
ACC-101501,Harper-Robles,Real Estate,India,163.0,Business,Partner,,04/20/2022,,False
ACC-101608,Adams Group,Education,Sweden,6.0,Starter,,,12/25/2022,25/04/2023,True
ACC-105706,Carrillo-Mendez,Manufacturing,Sweden,88.0,Business,Sales-Led,REP-021,2025-01-11,2025-04-11,True
ACC-103612,"Gonzalez, Harrison and Washington",Education,Sweden,5.0,Starter,Paid Ads,,04/09/2023,,True
ACC-100701,Giles Ltd,Healthcare,Spain,7.0,Starter,Referral,,2024-05-31,,True
ACC-104222,Mann LLC,healthcare,United states ,35.0,Business,Paid Ads,,02/27/2024,12/27/2025,True
ACC-101992,  Harvey-Diaz  ,Real Estate,Canada,110.0,Pro,Content/SEO,,2025-08-29,,True
ACC-104818,Prince Group,fintech,United States,34.0,Pro,Organic Search,,2022-06-05,2026-02-05,True
ACC-104519,Guzman-Martin,FinTech,France,154.0,Pro,Referral,,2023-06-04,,True
ACC-102954,Smith-Stephenson,Logistics,Netherlands,123.0,Business,Partner,,13/03/2025,13-Dec-2025,True
ACC-100208,HOLT-TORRES,Real Estate,,7.0,Starter,Partner,,27/07/2025,,True
ACC-102996,Jones PLC,Manufacturing,United States,339.0,Business,,,30-Jun-2023,2025-07-30,True
ACC-102034,"ESTRADA, MARSH AND CHANDLER",E-commerce,India,6.0,Starter,Sales-Led,REP-001,2023-10-23,,True
ACC-100425,"Brown, Romero and Collins",Consulting,Japan,11.0,Starter,Referral,,02/14/2022,,True
ACC-101741,Crawford and Sons,,USA,135.0,Business,Sales-Led,REP-019,2024-12-01,,True
ACC-102900,Melton and Sons,SaaS,United States,7.0,Starter,Organic Search,,2024-09-01,2025-08-01,True
ACC-105826,Jones-David,SaaS,,113.0,Pro,Referral,,2023-02-05,2025-11-05,True
ACC-101175,Warner-Phillips,Real Estate,United States,192.0,Business,Sales-Led,REP-035,10/05/2023,,True
ACC-101330,"Jones, Smith and Hunter",E-commerce,Singapore,274.0,Pro,Organic Search,,2025-02-13,,False
ACC-105414,Lloyd-Sandoval,FinTech,Australia,153.0,Business,Sales-Led,REP-010,2023/10/15,2024/04/15,True
ACC-100110,Patton-Jenkins,,United States,16.0,Starter,Content/SEO,,08/26/2025,,True
ACC-103161,Carroll-Huerta,Logistics,Germany,7.0,Starter,Organic Search,,2023-03-22,2023-08-22,True
ACC-102447,Hughes-Mccullough,Consulting,Sweden,37.0,Starter,Referral,,21/06/2023,2023-08-21,True
ACC-102329,"Cole, Morton and Peterson",E-commerce,United States,7.0,Starter,Partner,,2023-03-03,,True
ACC-104148,"Rodriguez, Massey and Day",SaaS,Germany,44.0,Business,Sales-Led,REP-039,2024-08-07,2025-08-07,False
ACC-105445,Young-Hughes,,Germany,227.0,Business,Referral,,2022-03-01,,True
ACC-101335,Vance PLC,Media,Brazil,9.0,Starter,Sales-Led,REP-007,2023-06-29,2023-12-29,False
ACC-102338,Smith Inc,Media,Australia,8.0,Starter,Partner,,15/04/2024,,True
ACC-103879,"Gill, Stewart and Nichols",Education,Singapore,26.0,Starter,Paid Ads,,2022-04-02,2025-10-02,True
ACC-101496,Diaz-Green,FinTech,Netherlands,-5.0,Starter,Partner,,2022-06-15,,True
ACC-104217,Banks Group,Logistics,Japan,22.0,Business,Referral,,2025-08-07,,True
ACC-101695,Ellis Group,SaaS,France,96.0,Pro,Paid Ads,,2023/02/16,,True
ACC-102574,Morgan PLC,SaaS,India,135.0,Business,Content/SEO,,2022-03-08,,True
ACC-104679,Smith LLC,Consulting,Japan,263.0,Business,Content/SEO,,07/25/2023,,True
ACC-104342,Stewart-Fitzpatrick,Consulting,U.K.,95.0,Business,Content/SEO,,16/01/2022,,True
ACC-101870,Lee-Johnson,E-commerce,Singapore,23.0,Starter,Sales-Led,REP-005,2022-09-17,17-Oct-2022,False
ACC-104633,"Martin, Sims and Gutierrez",Real Estate,India,2.0,Starter,Sales-Led,REP-014,10-Nov-2023,,True
ACC-103954,Flores Ltd,Manufacturing,,9.0,Starter,Partner,,11-Jan-2025,,False
ACC-102577,Decker and Sons,Education,India,4.0,Starter,Partner,,2022-12-01,12/01/2025,False
ACC-100437,"Williams, Mccoy and Cook",SaaS,Germany,123.0,Business,Sales-Led,REP-014,03/27/2025,,True
ACC-103563,"Green, Mitchell and Edwards",SaaS,Spain,21.0,Starter,Partner,,01/13/2023,,False
ACC-101934,SCHWARTZ-HARRIS,SaaS,United States,131.0,Business,Organic Search,,07/09/2023,,False
ACC-102618,"Smith, Valdez and Hays",FinTech,,13.0,Starter,Referral,,2022-08-20,2023-11-20,True
ACC-102874,Delgado Inc,Media,Germany,11.0,Starter,Partner,,2022-05-03,2023-07-03,True
ACC-101488,Johnson Ltd,Media,United States,9.0,Starter,Referral,,09/27/2022,2025-03-27,True
ACC-100107,DICKSON-BRADY,Manufacturing,Spain,4.0,Starter,Paid Ads,,2024-08-26,,True
ACC-102963,Anderson-Rosario,Logistics,United States,29.0,Pro,Sales-Led,REP-024,2023-10-10,2023-12-10,False
ACC-100029,"Snyder, Campos and Callahan",Consulting,US,5.0,Starter,Partner,,27/03/2024,,True
ACC-102464,White Inc,Healthcare,Canada,15.0,Starter,Paid Ads,,03-Jun-2025,,True
ACC-104540,"Merritt, Douglas and Chung",Education,Australia,3.0,Starter,Referral,,2023-09-23,2024/10/23,True
ACC-101002,Adams Ltd,Education,Sweden,13.0,Starter,Organic Search,,2023/06/05,2024-02-05,True
ACC-103340,Fuentes PLC,Logistics,United States,4.0,Starter,Referral,,17/07/2023,2025-11-17,True
ACC-101487,Sims-Anderson,Healthcare,United States,48.0,Pro,Partner,,01/01/2022,2024-04-01,True
ACC-100751,"Ramsey, Mason and Mccann",Media,United States,20.0,Pro,Partner,,06-Mar-2024,06-May-2026,True
ACC-103053,Dorsey Ltd,FinTech,Germany,6.0,Starter,Paid Ads,,2023-06-24,,True
ACC-100584,"Patel, Erickson and Evans",Media,Canada,457.0,Business,Organic Search,,2024-07-28,2025-12-28,True
ACC-100196,Marshall-Petersen,,India,12.0,Pro,Sales-Led,REP-007,2025-08-17,2026-01-17,True
ACC-102225,Welch-Suarez,FinTech,United States,25.0,Pro,Organic Search,,14-Aug-2024,,True
ACC-101835,"Curry, Acosta and Elliott",Real Estate,Canada,19.0,Pro,Content/SEO,,07/31/2024,,True
ACC-102181,Ray and Sons LLC,Logistics,United States,184.0,Business,Content/SEO,,28/07/2023,,True
ACC-102135,Jimenez Inc,SaaS,Great Britain,137.0,Business,Organic Search,,07/07/2023,07/01/2024,True
ACC-101235,"Ochoa, Garcia and Sandoval",Manufacturing,Australia,19.0,Starter,Partner,,11-Oct-2022,2025-06-11,True
ACC-105721,ABBOTT-IBARRA,SaaS,United States,74.0,Business,Paid Ads,,03/14/2025,,True
ACC-103960,"MENDEZ, BRYANT AND SMITH",Media,Canada,3.0,Starter,Paid Ads,,02/18/2022,2022-03-18,True
ACC-101780,"Robles, Nguyen and Banks",Logistics,India,610.0,Enterprise,Referral,REP-031,2024-10-03,03/05/2025,True
ACC-104011,Simmons-Shaffer,Education,Brazil,272.0,Business,Sales-Led,REP-031,2022-04-16,,False
ACC-102751,Fitzgerald-Allen,Consulting,United States,11.0,Starter,Content/SEO,,05/17/2025,,True
ACC-103655,"Chapman, Myers and Decker",Healthcare,France,19.0,Starter,Paid Ads,,2022-04-04,01/04/2026,True
ACC-102753,"Mann, Johnson and Wade",Healthcare,Japan,115.0,Business,Partner,,2022-08-26,,True
ACC-102542,"Hanson, Chavez and Marshall",Education,Germany,92.0,Business,Paid Ads,,2022-09-24,04/24/2026,True
ACC-101860,Blanchard-Reynolds,Real Estate,United Kingdom,147.0,Pro,Paid Ads,,04/04/2025,2025-05-04,True
ACC-105958,"Bender, Romero and Perkins",FinTech,India,4.0,Starter,Content/SEO,,2022-11-15,,True
ACC-101144,"Brown, Hayes and Clark",Consulting,Spain,43.0,Pro,Partner,,2022-10-04,2026-04-04,False
ACC-100179,Howell and Sons,Consulting,India,1477.0,Enterprise,Referral,REP-009,2023-03-21,,True
ACC-103435,"Stafford, Campos and Fisher",E-commerce,United states ,-296.0,Enterprise,Content/SEO,REP-014,06/16/2025,,True
ACC-101371,Cruz-Rodriguez,Media,Sweden,36.0,Pro,Referral,,2025-01-06,,True
ACC-103014,Ferguson LLC,Consulting,France,30.0,Pro,Partner,,2024-06-12,12-Oct-2024,True
ACC-102197,"Thompson, Phelps and Stuart",Education,Sweden,642.0,Business,Referral,,2023-07-14,,True
ACC-105695,Murray LLC,Consulting,United States,3.0,Starter,Content/SEO,,2022-09-16,,True
ACC-103590,"Edwards, Reed and Martin",Healthcare,Singapore,64.0,Pro,Referral,,2024-05-06,,True
ACC-102244,Gonzalez-Haynes,Logistics,united states,4.0,Starter,Organic Search,,10/17/2024,,True
ACC-100960,Green-Edwards,Manufacturing,USA,1748.0,Enterprise,Organic Search,REP-014,2022-04-06,,False
ACC-102972,Gonzalez-Mccarthy,Healthcare,France,5.0,Starter,Partner,,07-Mar-2024,06/07/2024,True
ACC-101097,Wright Group,Manufacturing,Brazil,7.0,Starter,Partner,,09/20/2022,,True
ACC-101193,PRUITT-WEBB,,United Kingdom,300.0,Business,Paid Ads,,2025-03-29,,True
ACC-100090,"Turner, Riggs and Roman",Consulting,Germany,13.0,Starter,Sales-Led,REP-033,2022-07-07,2025-12-07,True
ACC-100977,Parks-Pace,Consulting,United States,,Starter,Paid Ads,,23-Nov-2023,2024-01-23,True
ACC-103937,Ramirez Ltd,Consulting,United States,63.0,pro,Content/SEO,,2025-01-17,,True
ACC-103574,Wilson-Merritt,E-commerce,India,46.0,Pro,Partner,,2025-05-29,,False
ACC-102463,Weaver LLC,FinTech,Netherlands,3.0,Starter,Content/SEO,,12/17/2024,,False
ACC-103217,Gordon Ltd,E-commerce,US,,Starter,Organic Search,,,2024-02-29,False
ACC-100624,Butler and Sons,SaaS,Canada,505.0,Enterprise,Paid Ads,REP-006,2022-01-06,,True
ACC-100069,Hancock Inc LLC,Consulting,United States,5.0,Starter,Partner,,2022-04-11,05/11/2024,True
ACC-101351,Kaufman-Walker,Education,United states ,,Pro,Content/SEO,,2024-07-13,2026-01-13,False
ACC-100889,"Shaffer, Garcia and Richardson",Consulting,Spain,140.0,Business,Partner,,19-Feb-2023,,True
ACC-104066,Moss and Sons,E-commerce,Germany,28.0,Pro,Partner,,2023-05-13,13-Apr-2024,True
ACC-104101,Martinez-Bailey,Manufacturing,Australia,40.0,Pro,Paid Ads,,2022-08-17,03/17/2026,True
ACC-101609,Cohen-Johnston,Logistics,Canada,7.0,Starter,,,,2026-03-07,True
ACC-104874,"Tran, Chan and Wyatt",e-commerce,Netherlands,405.0,Business,Partner,,2024-12-29,,True
ACC-103934,Thompson-Prince,SaaS,Netherlands,834.0,Enterprise,Organic Search,REP-040,02/27/2022,2025-03-27,False
ACC-100877,Khan LLC,Real Estate,India,20.0,Pro,Organic Search,,09/02/2024,,True
ACC-101871,Brown PLC,Manufacturing,united states,30.0,Starter,Partner,,2023-02-02,,True
ACC-103532,  Cohen Group  ,Healthcare,Spain,274.0,Enterprise,Partner,REP-023,14-Dec-2024,,False
ACC-100764,Miller Group,Manufacturing,Singapore,1.0,Starter,Partner,,2025-06-02,,True
ACC-100293,Good-Hodges,Education,Canada,203.0,Business,Sales-Led,REP-036,04/08/2022,2023-09-04,True
ACC-102377,Villegas PLC,Education,United States,78.0,Business,Referral,,08/09/2022,,True
ACC-105109,Booker LLC,Education,US,58.0,Business,Content/SEO,,13/09/2023,,True
ACC-100445,"Osborn, Gaines and Davis",Manufacturing,U.K.,79.0,Business,Organic Search,,2023/03/15,,True
ACC-100468,BROWN-SHAW,Media,United States,1159.0,Enterprise,Referral,REP-006,10/12/2024,2025/08/10,True
ACC-102519,Richard-Russell,Logistics,India,77.0,Pro,Organic Search,,2022-10-26,2026-02-26,True
ACC-105790,Hudson Group,SaaS,France,50.0,Business,Partner,,08/02/2022,,True
ACC-100432,Hayes LLC,Media,United States,283.0,Enterprise,Organic Search,REP-006,2022/04/26,,True
ACC-102662,"Carter, Hendricks and Wolfe",FinTech,Germany,13.0,Starter,Content/SEO,,07/29/2025,2025-10-29,True
ACC-103844,Morales-White,FinTech,Canada,5.0,Starter,Referral,,10/11/2022,,True
ACC-103650,Hess Group,Healthcare,United Kingdom,17.0,Starter,Paid Ads,,2024-05-13,,True
ACC-105190,Gallagher-Compton,Manufacturing,Germany,7.0,Starter,Content/SEO,,2022-04-24,2022-05-24,True
ACC-104411,Simmons LLC,Education,France,9.0,Starter,,,2025-04-28,,False
ACC-100577,Brooks-Hatfield,Real Estate,Canada,74.0,Business,Paid Ads,,2022-02-08,08/10/2022,True
ACC-102233,"Ramos, Davidson and Smith",Manufacturing,Sweden,23.0,Pro,Content/SEO,,29/01/2022,29-Nov-2025,True
ACC-100245,Navarro-Munoz,Logistics,France,11.0,Starter,Paid Ads,,30-Nov-2022,2022-12-30,True
ACC-105621,Hawkins-Davis,Education,Canada,88.0,Pro,Paid Ads,,02/03/2024,,True
ACC-100367,Gutierrez Group,E-commerce,US,6.0,Pro,Content/SEO,,2023-02-11,2024/07/11,True
ACC-105849,Bell PLC,,U.S.A.,30.0,Pro,Paid Ads,,02/04/2023,2024-10-04,True
ACC-101194,"Gregory, White and James",Logistics,US,13.0,Starter,Referral,,11/01/2025,2025-09-11,True
ACC-102275,Black-Graham,Education,Netherlands,195.0,Business,Organic Search,,2024-01-07,2024/04/07,True
ACC-102925,"Romero, Cross and Castillo",Real Estate,Sweden,54.0,Pro,,,2023-05-31,2025-07-31,True
ACC-105875,"Thompson, Schultz and Sullivan",Healthcare,Canada,2.0,Starter,Organic Search,,04/17/2025,2025-06-17,True
ACC-103263,Thomas-Edwards,Healthcare,United States,467.0,Enterprise,Paid Ads,REP-013,2022/05/17,,True
ACC-105962,Jackson Group Inc.,Media,India,15.0,Pro,Content/SEO,,2025/04/17,,True
ACC-105976,"Liu, Sanchez and Robbins",Real Estate,Canada,172.0,Business,Paid Ads,,2024-11-17,,True
ACC-105406,"Gonzales, Martinez and Harrison",Healthcare,Australia,20.0,Pro,Organic Search,,10/25/2024,2026/03/25,True
ACC-105690,Jones-Cross,E-commerce,United States,100.0,Business,Paid Ads,,2022-08-20,,True
ACC-102407,"Campbell, Davis and Arnold",Education,United Kingdom,2.0,Starter,Paid Ads,,2024-08-13,,True
ACC-105322,Cline and Sons,Consulting,India,165.0,Business,Organic Search,,25/07/2025,,True
ACC-104087,Petty Inc,Media,Germany,,Pro,Sales-Led,REP-030,2022-01-17,06/17/2024,True
ACC-100555,Moore Group,Manufacturing,Australia,56.0,Business,Paid Ads,,06/11/2022,06/10/2024,False
ACC-102223,Turner-Mayer,FinTech,Australia,205.0,Business,Content/SEO,,2022/08/28,28/04/2023,True
ACC-102213,STEWART GROUP,Healthcare,Spain,75.0,Business,Sales-Led,REP-038,2023-01-17,,True
ACC-101893,Graves Group,E-commerce,United States,3.0,Starter,Sales-Led,REP-018,2023-09-20,2025-01-20,True
ACC-102600,Scott-Miller,consulting,France,26.0,Pro,Paid Ads,,2024-04-07,2025-06-07,False
ACC-104032,Fernandez Inc,Real Estate,United States,11.0,Starter,Partner,,2023/02/16,2025-05-16,True
ACC-105635,Cobb LLC,E-commerce,India,39.0,Pro,Paid Ads,,2025-07-26,,True
ACC-100548,"Morgan, Bradshaw and Williams",Logistics,Canada,10.0,Starter,Sales-Led,REP-019,2022-12-27,08/27/2025,True
ACC-103614,Gonzalez Inc,Education,Canada,25.0,Pro,Organic Search,,2025-01-02,,True
ACC-105483,"Smith, Galvan and Baldwin Inc.",Healthcare,Germany,25.0,Pro,Paid Ads,,27-Jun-2024,2026-01-27,True
ACC-101454,  Brock-Peters  ,Education,France,71.0,Business,Organic Search,,2023-07-05,,True
ACC-105665,"Hayes, Benton and Tate",Manufacturing,US,4.0,Starter,Referral,,10/27/2022,2023-10-27,True
ACC-100151,"Simmons, Meadows and Griffin",Consulting,Canada,4.0,Starter,Partner,,27-Jun-2022,,True
ACC-103967,"Ruiz, Martin and Jones",Healthcare,US,148.0,Business,Sales-Led,REP-009,2024-01-24,,True
ACC-105696,"Jackson, Lucero and Gould",,Spain,514.0,Enterprise,Referral,REP-003,2024-02-01,2025-10-01,True
ACC-102131,Tate Inc,Healthcare,United Kingdom,1204.0,Enterprise,Sales-Led,REP-001,02/08/2022,,True
ACC-101507,"PATEL, ADAMS AND LOPEZ",Consulting,Canada,4.0,Starter,Partner,,05-Jul-2024,,False
ACC-103717,Moses Ltd,FinTech,Canada,16.0,Pro,Content/SEO,,2022-07-17,,True
ACC-100915,"Herrera, Jensen and Ramirez",Education,Australia,14.0,Pro,Organic Search,,2023-11-04,,True
ACC-104273,  Moore PLC  ,Consulting,Germany,1544.0,Enterprise,Paid Ads,,27-Jul-2022,,True
ACC-102640,"Burns, Lopez and Jones",Manufacturing,United States,465.0,Business,Organic Search,,2023-06-01,,True
ACC-102864,Evans-Martinez,Media,Brazil,1112.0,Enterprise,Referral,REP-033,23-Aug-2023,,True
ACC-101586,Moore-Baker,Manufacturing,UK,16.0,Pro,Referral,,2022-09-08,,True
ACC-103799,"Mcdaniel, Hale and Durham",Media,United Kingdom,15.0,Pro,Content/SEO,,2023-09-25,12/25/2023,False
ACC-102166,"Leonard, Rogers and Shaw",Healthcare,United Kingdom,27.0,Starter,Organic Search,,04/01/2024,,True
ACC-101879,Hammond-Schwartz,Consulting,Spain,10.0,Starter,Partner,,2025-04-27,,False
ACC-102840,"Acosta, Campbell and Leblanc",E-commerce,Australia,4.0,Starter,Sales-Led,REP-010,2022-07-08,2025-06-08,False
ACC-101862,Scott PLC,Logistics,Brazil,,Business,Content/SEO,,05/19/2024,,False
ACC-105349,Williams-Moyer,Media,Spain,9.0,Starter,Content/SEO,,2023-11-28,,False
ACC-105647,Small-Williams,Consulting,United States,7.0,Starter,Partner,,08/03/2023,,True
ACC-100748,Hickman-Evans,Manufacturing,France,5.0,Starter,Partner,,04/02/2025,2026-05-02,True
ACC-101319,Stewart Group,Manufacturing,United States,2.0,Starter,Partner,,2023-06-03,,True
ACC-102477,Torres Group,Logistics,,270.0,Enterprise,,REP-007,2023-03-28,,True
ACC-101047,  Williams PLC  ,Healthcare,United Kingdom,7.0,Starter,Sales-Led,REP-021,09/09/2024,2025-11-09,True
ACC-105792,JOHNSON INC,Education,Spain,24.0,starter,Organic Search,,2023-11-16,,True
ACC-105061,"Barnett, Fernandez and Mitchell",E-commerce,Singapore,5.0,Starter,Organic Search,,08/19/2022,,True
ACC-101046,"Fernandez, Guerrero and Evans",Logistics,India,35.0,Pro,Referral,,02/03/2023,,True
ACC-103318,"Miller, Reynolds and Hernandez",SaaS,United States,108.0,Business,Referral,,2022-08-06,,False
ACC-101894,"Smith, Zimmerman and Wise!",,Spain,2.0,Starter,Partner,,2023-08-18,,True
ACC-103433,Morris-Hall,Media,United States,22.0,pro,Paid Ads,,19-Feb-2025,,True
ACC-105800,Murray Group,Consulting,Spain,34.0,Pro,Partner,,2024-11-03,,False
ACC-104396,Hardin Inc,SaaS,Spain,107.0,Business,Paid Ads,,04/07/2022,2023-10-04,True
ACC-103994,Harrington Group,FinTech,United States,80.0,Pro,,,2024-09-23,,False
ACC-100471,Combs Ltd,Education,United States,641.0,Enterprise,Partner,REP-036,2023-04-17,17-Apr-2025,True
ACC-103066,Hernandez-Griffin,FinTech,France,18.0,Pro,Content/SEO,,2025-06-07,,True
ACC-103050,Smith and Sons,Real Estate,United States,47.0,Pro,Sales-Led,REP-032,31/08/2023,2024-02-29,True
